C:\Users\User\Desktop\123321\測100\TK_14\1.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\10.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\100.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\11.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\12.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\13.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\14.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\15.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\16.bmp,TN_16
C:\Users\User\Desktop\123321\測100\TK_14\17.bmp,TN_16
C:\Users\User\Desktop\123321\測100\TK_14\18.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\19.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\2.bmp,TT_30
C:\Users\User\Desktop\123321\測100\TK_14\20.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\21.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\22.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\23.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\24.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\25.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\26.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\27.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\28.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\29.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\3.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\30.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\31.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\32.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TK_14\33.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\34.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\35.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\36.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\37.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\38.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\39.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\4.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\40.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\41.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\42.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\43.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\44.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\45.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\46.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\47.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\TK_14\48.bmp,TN_11
C:\Users\User\Desktop\123321\測100\TK_14\49.bmp,TN_16
C:\Users\User\Desktop\123321\測100\TK_14\5.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\50.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\51.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\52.bmp,TN_11
C:\Users\User\Desktop\123321\測100\TK_14\53.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\54.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\55.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\56.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\57.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\58.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\59.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\6.bmp,TN_16
C:\Users\User\Desktop\123321\測100\TK_14\60.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\61.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\62.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\63.bmp,TK_4
C:\Users\User\Desktop\123321\測100\TK_14\64.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\65.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\66.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\67.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\68.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\69.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\7.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\70.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\71.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\72.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\73.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\74.bmp,TK_4
C:\Users\User\Desktop\123321\測100\TK_14\75.bmp,TK_4
C:\Users\User\Desktop\123321\測100\TK_14\76.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\77.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\78.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\79.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\8.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\80.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\81.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\82.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\83.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\84.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\85.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\86.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\87.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\88.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\89.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\9.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\90.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\91.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\92.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\93.bmp,TN_11
C:\Users\User\Desktop\123321\測100\TK_14\94.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\95.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\96.bmp,TK_14
C:\Users\User\Desktop\123321\測100\TK_14\97.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TK_14\98.bmp,TK_8
C:\Users\User\Desktop\123321\測100\TK_14\99.bmp,TNG_71


TK_14,100,Accurate: 36 %
KHS_7,KH_139,KH_145,KH_147,TCSN_2,TCS_10,TCS_17,TC_192,TKN_3,TK_14,TK_16,TK_2,TK_4,TK_8,TK_9,TNG_71,TN_11,TN_16,TT_30,TT_33,TY_3,No
1,0,0,0,0,0,0,0,1,36,0,0,3,16,34,1,3,4,1,0,0,0
