C:\Users\User\Desktop\123321\測100\TKN_3\1004.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1005.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1006.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1007.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1008.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1009.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\1010.bmp,TK_9
C:\Users\User\Desktop\123321\測100\TKN_3\1011.bmp,TN_11
C:\Users\User\Desktop\123321\測100\TKN_3\1012.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1014.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1015.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\1016.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1017.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1018.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1019.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1020.bmp,KH_147
C:\Users\User\Desktop\123321\測100\TKN_3\1021.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1023.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1025.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\1026.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\1027.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\1028.bmp,TNG_71
C:\Users\User\Desktop\123321\測100\TKN_3\1029.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\908.bmp,KH_139
C:\Users\User\Desktop\123321\測100\TKN_3\909.bmp,KH_147
C:\Users\User\Desktop\123321\測100\TKN_3\910.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\911.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\912.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\914.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\915.bmp,TKN_3
C:\Users\User\Desktop\123321\測100\TKN_3\916.bmp,TK_16
C:\Users\User\Desktop\123321\測100\TKN_3\917.bmp,TK_16
